dir,numBytesSnt,minPktSz,stdIAT,ipMindIPID,ipMaxTTL,tcpPSeqCnt,tcpInitWinSz,tcpAveWinSz,tcpMSS,tcpWS,tcpRTTAckTripMax,entropy,class
A,0,0,0,65535,64,0,0,0,0,1,0.000013,0,0
B,0,0,0,65535,44,1,1047,1047,0,1,0,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.000015,0,0
B,0,0,0,65535,44,1,1047,1047,0,1,0,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.000014,0,0
B,0,0,0,65535,44,1,1039,1039,0,1,0,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.000022,0,0
B,0,0,0,65535,43,1,1047,1047,0,1,0,0,0
A,868,0,0.229091,0,64,8,3737600,34634.89,1460,128,0.960739,3.3998,0
B,4685,0,0.315588,1,44,12,233600,19588.12,1460,16,0.295413,3.8884,0
A,0,0,0,65535,64,0,0,0,0,1,0.000015,0,0
B,38,38,0,65535,50,1,1047,1047,0,1,0,3.9189,0
A,0,0,0,65535,64,0,0,0,0,1,0.000013,0,0
B,0,0,0,65535,44,1,1039,1039,0,1,0,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.000014,0,0
B,38,38,0,65535,50,1,1047,1047,0,1,0,3.8749,0
A,0,0,0,65535,64,0,0,0,0,1,0.000016,0,0
B,38,38,0,65535,50,1,1047,1047,0,1,0,3.8066,0
A,868,0,0.086157,1,64,6,3737600,176258.7,1460,128,0.092126,3.4148,0
B,4241,0,0.099782,1,48,6,1843200,323017.1,1440,128,0.272733,3.8787,0
A,868,0,0.085862,1,64,6,3737600,176258.7,1460,128,0.092965,3.3962,0
B,4241,0,0.100646,1,48,6,1843200,323017.1,1440,128,0.272871,3.8809,0
A,868,0,0.084746,1,64,7,3737600,131435.4,1460,128,0.146836,3.4137,0
B,4241,0,0.098608,1,48,7,1843200,230862.1,1440,128,0.272721,3.8753,0
A,868,0,0.117137,1,64,7,3737600,131435.4,1460,128,0.010703,3.4417,0
B,4241,0,0.114474,1,39,7,1843200,230862.1,1440,128,0.313469,3.8747,0
A,868,0,0.09958,1,64,7,3737600,131435.4,1460,128,0.01246,3.426,0
B,4241,0,0.100841,1,48,7,1843200,230862.1,1440,128,0.267067,3.8776,0
A,868,0,0.099148,1,64,8,3737600,100705.4,1460,128,0.013951,3.415,0
B,4241,0,0.099079,1,48,7,1843200,166353.5,1440,128,0.271889,3.8756,0
A,868,0,0.101814,1,64,6,3737600,176258.7,1460,128,0.02002,3.4177,0
B,4241,0,0.104703,1,48,6,1843200,323017.1,1440,128,0.272544,3.8813,0
A,868,0,0.102367,1,64,7,3737600,131988.8,1460,128,0.013945,3.3948,0
B,4671,0,0.102353,1,48,7,1843200,230862.1,1440,128,0.277495,3.8873,0
A,0,0,0,65535,64,0,0,0,0,1,0.00001,0,0
B,0,0,0,65535,48,1,130,130,0,1,0,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.000018,0,0
B,0,0,0,65535,48,1,130,130,0,1,0,0,0
A,0,0,0.000007,0,64,0,0,0,0,1,0.000017,0,0
B,0,0,0.000012,1,48,2,130,130,0,1,0.000016,0,0
A,868,0,0.111446,0,64,7,3737600,92153.22,1460,128,0.131552,3.429,0
B,4241,0,0.135771,1,48,8,1843200,166595.5,1440,128,0.272734,3.878,0
A,0,0,0,65535,64,0,0,0,0,1,0.000005,0,0
B,0,0,0,65535,44,1,1047,1047,0,1,0,0,0
A,0,0,0.000006,0,64,0,0,0,0,1,0.000019,0,0
B,0,0,0.000011,1,48,2,130,130,0,1,0.000013,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.000017,0,0
B,0,0,0,65535,48,1,130,130,0,1,0,0,0
A,0,0,0.000075,0,64,0,0,0,0,1,0.000017,0,0
B,0,0,0.000079,1,48,2,130,130,0,1,0.000206,0,0
A,0,0,0.000019,0,64,0,0,0,0,1,0.000008,0,0
B,0,0,0.000017,1,48,3,130,130,0,1,0.000048,0,0
A,0,0,0.000039,0,64,0,0,0,0,1,0.000009,0,0
B,0,0,0.00004,1,39,2,130,130,0,1,0.000105,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.000025,0,0
B,0,0,0,65535,48,1,130,130,0,1,0,0,0
A,0,0,0.483485,52282,64,0,3737600,2616320,1460,128,0.000014,0,0
B,0,0,0,65535,48,1,1843200,1843200,1440,128,1.367488,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.000024,0,0
B,0,0,0,65535,48,1,130,130,0,1,0,0,0
A,868,0,0.10528,1,64,8,3737600,100900.2,1460,128,0.023221,3.4385,0
B,4970,0,0.099121,0,44,9,233600,28789.37,1460,16,0.300415,3.8904,0
A,868,0,0.10686,1,64,8,3737600,100973,1460,128,0.031029,3.4234,0
B,4970,0,0.101801,0,44,9,233600,28789.37,1460,16,0.301906,3.8897,0
A,0,0,0.554347,52213,64,0,3737600,2616320,1460,128,0.00001,0,0
B,0,0,0,65535,48,1,1843200,1843200,1440,128,1.56792,0,0
A,868,0,0.118801,1,64,7,3737600,132398,1460,128,0.007704,3.4267,0
B,4970,0,0.109375,1,44,9,233600,28789.37,1460,16,0.31623,3.8857,0
A,0,0,0,65535,64,0,0,0,0,1,0.000017,0,0
B,0,0,0,65535,48,1,130,130,0,1,0,0,0
A,868,0,0.098871,0,64,10,3737600,22413.22,1460,128,0.268135,3.4395,0
B,4970,0,0.098466,0,44,13,233600,18683.23,1460,16,0.303564,3.8776,0
A,0,0,0,65535,64,0,0,0,0,1,0.000008,0,0
B,0,0,0,65535,48,1,130,130,0,1,0,0,0
A,868,0,0.106754,0,64,7,3737600,45387.55,1460,128,0.266916,3.4347,0
B,4970,0,0.109125,1,44,12,233600,20880.82,1460,16,0.307765,3.8853,0
A,0,0,0,65535,64,0,0,0,0,1,0.000021,0,0
B,0,0,0,65535,39,1,130,130,0,1,0,0,0
A,0,0,0.000004,0,64,0,0,0,0,1,0.000021,0,0
B,0,0,0.000011,1,44,3,1047,1047,0,1,0.000012,0,0
A,0,0,0.000432,0,64,0,0,0,0,1,0.000024,0,0
B,0,0,0.000425,1,44,3,1047,1047,0,1,0.00112,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.000024,0,0
B,38,38,0,65535,44,1,1047,1047,0,1,0,3.9339,0
A,0,0,0,65535,64,0,0,0,0,1,0.000021,0,0
B,38,38,0,65535,44,1,1047,1047,0,1,0,3.8503,0
A,0,0,0,65535,64,0,0,0,0,1,0.000022,0,0
B,38,38,0,65535,44,1,1047,1047,0,1,0,3.8257,0
A,994,0,0.161736,1,64,10,3737600,79573.66,1460,128,0.086438,3.4716,0
B,6906,0,0.174999,1,43,11,1843200,67116.33,1440,128,0.564483,3.8236,0
A,844,0,0.13732,1,64,11,3737600,83213.13,1460,128,0.003683,3.4663,0
B,6489,0,0.124589,1,42,7,13926400,817976.5,1360,1024,0.327482,3.7462,0
A,13164,0,3.661021,1,64,722,3737600,1890506,1460,128,58.8843,3.6034,0
B,2794133,0,3.429084,1,53,812,14950400,73727.99,1460,512,0.348875,3.9978,0
A,868,0,0.127885,1,64,8,3737600,112934.8,1460,128,0.003733,3.4324,0
B,4485,0,0.114459,1,44,13,231680,19435.32,1460,16,0.312265,3.8891,0
A,868,0,0.129399,1,64,7,3737600,143886,1460,128,0.003648,3.4208,0
B,4456,0,0.119386,1,44,11,231680,22602.96,1460,16,0.309632,3.8883,0
A,868,0,0.13288,1,64,6,3737600,188709.2,1460,128,0.003938,3.394,0
B,4485,0,0.12087,1,44,11,231680,22548.91,1460,16,0.314411,3.8907,0
A,868,0,0.131634,1,64,8,3737600,112934.8,1460,128,0.003297,3.4082,0
B,4456,0,0.119847,1,44,11,231680,20771.44,1460,16,0.322519,3.8855,0
A,1062,0,0.095199,1,64,7,3737600,144230.9,1460,128,0.095743,3.4269,0
B,4447,0,0.103426,1,50,10,233600,25020.58,1460,16,0.247493,3.895,0
A,1062,0,0.123578,1,64,8,3737600,113388,1460,128,0.254095,3.417,0
B,4647,0,0.128464,1,44,11,233600,22382.42,1460,16,0.292323,3.8888,0
A,868,0,0.126618,1,64,8,3737600,112886.2,1460,128,0.005752,3.4284,0
B,4579,0,0.11673,0,44,11,231680,22602.96,1460,16,0.313845,3.8915,0
A,994,0,0.131803,1,64,6,3737600,144380.7,1460,128,0.05068,3.4813,0
B,4656,0,0.137267,1,44,10,233600,24473.86,1460,16,0.299346,3.8891,0
A,868,0,0.126474,1,64,8,3737600,113052.3,1460,128,0.018437,3.4028,0
B,4456,0,0.119849,1,43,11,233600,20880.82,1460,16,0.331188,3.8844,0
A,868,0,0.235553,1,64,10,3737600,81050.95,1460,128,0.006654,3.4246,0
B,5109,0,0.178841,1,44,10,233600,20880.82,1460,16,0.932845,3.8713,0
A,868,0,0.227572,1,64,7,3737600,144355.8,1460,128,0.010172,3.4108,0
B,4685,0,0.171006,1,44,11,233600,20880.82,1460,16,0.874693,3.8922,0
A,868,0,0.106138,1,64,7,3737600,188239.5,1460,128,0.003841,3.4091,0
B,4241,0,0.102723,1,48,8,1843200,166764.8,1440,128,0.252564,3.8796,0
A,994,0,0.105879,1,64,8,3737600,112160.1,1460,128,0.093405,3.4796,0
B,4212,0,0.120971,1,48,9,1843200,120851.9,1440,128,0.258933,3.883,0
A,868,0,0.127992,1,64,8,3737600,143886,1460,128,0.010219,3.4064,0
B,4492,0,0.125302,1,42,9,1843200,121608.8,1440,128,0.308322,3.8958,0
A,868,0,0.115788,1,64,8,3737600,143886,1460,128,0.006052,3.4193,0
B,4463,0,0.113589,1,44,8,1843200,166883.3,1440,128,0.280098,3.8957,0
A,994,0,0.130913,1,64,8,3737600,111218.5,1460,128,0.082265,3.5052,0
B,3739,0,0.130189,1,48,9,1843200,120851.9,1440,128,0.285267,3.8831,0
A,1120,0,0.329907,0,64,8,3737600,91049.27,1460,128,0.794233,3.4854,0
B,4456,0,0.391086,1,50,10,233600,21835.7,1460,16,1.237217,3.8938,0
A,868,0,0.116827,1,64,7,3737600,144238.4,1460,128,0.00437,3.407,0
B,4694,0,0.105416,1,43,12,233600,20880.82,1460,16,0.27846,3.8895,0
A,1385,0,0.214733,1,64,8,3737600,111969.1,1460,128,0.846491,3.2558,0
B,4212,0,0.218359,1,39,9,1843200,90201.14,1440,128,0.312003,3.875,0
A,1062,0,0.183879,1,64,8,3737600,114596.1,1460,128,0.664864,3.5375,0
B,4241,0,0.246629,1,39,8,1843200,121868.4,1440,128,0.314438,3.8771,0
A,0,0,0,65535,64,0,3737600,3737600,1460,128,0,0,0
A,868,0,0.372737,1,64,9,3737600,91715.62,1460,128,0.653068,3.3991,0
B,4941,0,0.366462,0,44,9,231680,25165.38,1460,16,1.410841,3.8892,0
A,658,0,1.069861,1,64,8,3737600,146180.7,1460,128,4.113336,3.2025,0
B,5015,0,1.382426,1,47,7,13803520,1637523,1360,1024,0.316035,3.8753,0
A,674,0,1.274942,1,64,6,3737600,251213.1,1460,128,4.745157,3.1994,0
B,3675,0,1.743772,1,48,5,1843200,454321.6,1440,128,0.269668,3.882,0
A,675,0,1.377995,0,64,6,3737600,179894.4,1460,128,5.067987,3.7365,0
B,152,0,1.526172,1,48,7,1843200,166125.4,1440,128,0.586613,3.8246,0
A,800,0,0.706528,1,64,9,3737600,113052.3,1460,128,1.524125,3.296,0
B,4470,0,0.796793,1,48,8,1843200,120851.9,1440,128,2.54591,3.8813,0
A,517,0,2.682072,1,64,5,3737600,245572.1,1460,128,14.07844,2.8631,0
B,1440,0,0.085793,58903,46,2,1843200,1294886,1440,128,0.241338,3.752,0
A,1150,0,3.278354,1,64,8,3737600,117503.9,1460,128,11.05401,3.6837,0
B,5758,0,3.699321,1,47,9,13926400,572657.2,1360,1024,8.939529,3.9033,0
A,1640,0,2.82626,1,64,16,3737600,51776.48,1460,128,10.01427,3.4437,0
B,12593,0,3.072263,0,109,14,23592960,109795.8,1388,4096,9.97448,3.8966,0
A,674,0,1.209326,1,64,7,3737600,142655.3,1460,128,5.344155,3.09,0
B,3650,0,1.762582,1,43,5,1843200,230516.5,1440,128,0.531706,3.8765,0
A,1891,0,10.24161,1,64,13,3737600,52688.32,1460,128,50.56612,3.4602,0
B,7434,0,18.22627,1,45,7,3737600,314854.9,1440,512,9.117141,3.6373,0
A,1034,0,3.099081,1,64,9,3737600,67943.6,1460,128,14.3175,2.8888,0
B,1440,0,4.472164,0,46,3,1843200,911066.9,1440,128,0.242497,3.7508,0
A,1551,0,2.439811,1,64,6,3737600,73585.17,1460,128,18.43325,2.8836,0
B,4320,0,6.624298,0,46,4,1843200,642393.2,1440,128,2.619656,3.8019,0
A,1034,0,3.373381,1,64,4,3737600,171801.1,1460,128,10.00278,2.8375,0
B,5760,0,4.314208,1,46,6,1843200,322671.5,1440,128,9.010311,3.7919,0
A,1282,0,4.737692,1,64,12,3737600,60754,1460,128,10.25484,3.6994,0
B,4672,0,4.709123,1,48,7,1843200,24115.85,1440,128,2.55423,3.8962,0
A,1782,0,4.351408,1,64,18,3737600,43273.11,1460,128,12.28651,3.7883,0
B,4295,0,5.018975,1,48,10,1843200,16915.62,1440,128,8.445584,3.9099,0
A,1824,0,4.683961,1,64,16,3737600,47624.58,1460,128,10.23742,3.8224,0
B,4798,0,4.771551,1,48,8,1843200,17710.86,1440,128,1.347265,3.8945,0
A,1460,0,4.621749,1,64,17,3737600,46645.68,1460,128,10.19975,3.7422,0
B,4304,0,4.738763,1,43,8,1843200,18047.52,1440,128,2.800511,3.8772,0
A,12030,0,7.562196,1,64,163,3737600,6690816,1460,128,58.94926,3.6597,0
B,12285,0,10.01747,1,51,93,12960,26175.71,1452,1,0.088036,3.8862,0
A,2585,0,3.370859,1,64,2,3737600,171166.5,1460,128,22.27589,2.8657,0
B,2880,0,6.532789,2,46,3,1843200,911066.9,1440,128,1.27612,3.8256,0
A,2003,0,4.575657,1,64,12,3737600,51314.14,1460,128,10.15762,3.8531,0
B,3806,0,4.667338,1,230,10,6872832,79128.96,1460,256,9.327564,3.9033,0
A,2392,0,16.49204,1,64,42,3737600,39286.02,1460,128,58.97511,3.9173,0
B,3287,0,16.68169,1,122,43,15409152,44803.35,1380,256,4.539808,3.9928,0
A,808,0,0.035069,0,64,6,3737600,123955.6,1460,128,0.003865,3.4365,0
B,4089,0,0.034784,1,54,8,29655040,2470932,1460,1024,0.086492,3.999,0
A,808,0,0.03419,0,64,7,3737600,93446.18,1460,128,0.00664,3.4208,0
B,4089,0,0.033036,1,54,11,43356160,1266497,1460,1024,0.086441,3.9983,0
A,808,0,0.033572,0,64,7,3737600,92579.29,1460,128,0.009689,3.429,0
B,4089,0,0.032709,1,54,11,43356160,1266497,1460,1024,0.086826,3.9979,0
A,808,0,0.033536,0,64,7,3737600,64805.5,1460,128,0.009784,3.456,0
B,4089,0,0.032714,1,54,12,43356160,899450.5,1460,1024,0.086892,3.9984,0
A,808,0,0.034249,0,64,7,3737600,92579.29,1460,128,0.008959,3.4757,0
B,4089,0,0.033981,1,54,11,43356160,1266497,1460,1024,0.086779,3.9983,0
A,808,0,0.036076,0,64,8,3737600,71482.77,1460,128,0.007553,3.4341,0
B,4089,0,0.034866,1,54,12,43356160,899450.5,1460,1024,0.092178,3.9969,0
A,808,0,0.035282,0,64,7,3737600,64805.5,1460,128,0.009644,3.4184,0
B,4089,0,0.034959,1,54,12,43356160,899450.5,1460,1024,0.092466,3.9975,0
A,808,0,0.036271,0,64,8,3737600,50037.94,1460,128,0.003568,3.4456,0
B,4125,0,0.033938,1,54,13,43356160,642517.8,1460,1024,0.092696,3.998,0
A,808,0,0.036617,0,64,6,3737600,60738.22,1460,128,0.002659,3.437,0
B,4125,0,0.034082,1,54,12,43356160,899450.5,1460,1024,0.092102,3.9977,0
A,811,0,0.023826,0,64,7,3737600,91765.82,1460,128,0.121371,3.4165,0
B,3752,0,0.042636,1,56,8,7288320,654072.9,1460,128,0.027779,3.892,0
A,808,0,0.036997,0,64,6,3737600,86768.89,1460,128,0.00311,3.4505,0
B,4125,0,0.034735,1,54,11,43356160,1266497,1460,1024,0.092176,3.9986,0
A,0,0,0.398893,33179,64,0,3737600,2616320,1460,128,0.000013,0,0
B,0,0,0,65535,54,1,43356160,43400000,1460,1024,1.128226,0,0
A,2975,0,0.077744,1,64,12,3737600,86219.9,1460,128,0.031789,3.9248,0
B,17332,0,0.082731,1,47,11,1868800,51298.47,1460,128,0.21558,3.9568,0
A,0,0,0.035664,36109,64,0,3737600,2616320,1460,128,0.000012,0,0
B,0,0,0,65535,51,1,28960,28960,1460,4,0.10086,0,0
A,0,0,0.035059,46015,64,0,3737600,2616320,1460,128,0.000026,0,0
B,0,0,0,65535,51,1,28960,28960,1460,4,0.099136,0,0
A,0,0,0.0357,42774,64,0,3737600,2616320,1460,128,0.000013,0,0
B,0,0,0,65535,52,1,28960,28960,1460,4,0.100963,0,0
A,811,0,0.076443,1,64,7,3737600,133300.1,1460,128,0.026772,3.4145,0
B,4388,0,0.086271,1,51,6,28960,10741.22,1460,4,0.290521,3.8547,0
A,811,0,0.075341,1,64,8,3737600,102371.7,1460,128,0.019485,3.401,0
B,4388,0,0.085313,1,51,7,28960,10012.45,1460,4,0.287843,3.8537,0
A,811,0,0.032554,0,64,6,3737600,60517.88,1460,128,0.063062,3.4214,0
B,4388,0,0.046351,1,51,11,28960,8895.255,1460,4,0.101143,3.8535,0
A,811,0,0.033271,0,64,7,3737600,45143.49,1460,128,0.061609,3.4366,0
B,4388,0,0.04646,1,52,12,28960,8720.278,1460,4,0.100587,3.8506,0
A,1385,0,0.050507,0,64,7,3737600,24186.67,1460,128,0.260476,3.3156,0
B,4809,0,0.061676,1,53,12,231680,19489.37,1460,16,0.066634,3.8947,0
A,811,0,0.034224,0,64,7,3737600,45297.11,1460,128,0.058613,3.4397,0
B,4388,0,0.047207,1,51,12,28960,8720.278,1460,4,0.10141,3.8536,0
A,811,0,0.034977,0,64,8,3737600,34495.48,1460,128,0.064162,3.4241,0
B,4388,0,0.048091,1,51,12,28960,8720.278,1460,4,0.10066,3.8528,0
A,811,0,0.036454,0,64,8,3737600,34495.48,1460,128,0.066515,3.4256,0
B,4388,0,0.049372,1,52,12,28960,8720.278,1460,4,0.101585,3.8578,0
A,811,0,0.043336,0,64,7,3737600,45143.49,1460,128,0.119142,3.4461,0
B,4388,0,0.055519,1,52,12,28960,8720.278,1460,4,0.101059,3.8506,0
A,811,0,0.039253,0,64,6,3737600,60517.88,1460,128,0.006611,3.3974,0
B,4388,0,0.037879,1,51,11,28960,8895.255,1460,4,0.100578,3.8506,0
A,811,0,0.039515,0,64,7,3737600,45297.11,1460,128,0.004947,3.3955,0
B,4388,0,0.038084,1,51,12,28960,8720.278,1460,4,0.100778,3.8557,0
A,811,0,0.039483,0,64,7,3737600,45143.49,1460,128,0.008153,3.4263,0
B,4388,0,0.038633,1,51,12,28960,8720.278,1460,4,0.100895,3.8544,0
A,0,0,0,65535,64,0,0,0,0,1,0.00001,0,0
B,30,30,0,65535,51,1,2078,2078,0,1,0,3.6388,0
A,0,0,0,65535,64,0,0,0,0,1,0.000016,0,0
B,30,30,0,65535,51,1,2078,2078,0,1,0,3.6892,0
A,0,0,0,65535,64,0,0,0,0,1,0.000012,0,0
B,30,30,0,65535,52,1,2078,2078,0,1,0,3.918,0
A,0,0,0,65535,64,0,0,0,0,1,0.000012,0,0
B,30,30,0,65535,52,1,2078,2078,0,1,0,3.8495,0
A,0,0,0,65535,64,0,0,0,0,1,0.000017,0,0
B,30,30,0,65535,51,1,2078,2078,0,1,0,3.7166,0
A,0,0,0,65535,64,0,0,0,0,1,0.000011,0,0
B,30,30,0,65535,51,1,2078,2078,0,1,0,3.8376,0
A,811,0,0.071874,0,64,8,3737600,34959.88,1460,128,0.009478,3.4129,0
B,4388,0,0.077411,1,51,11,28960,8720.278,1460,4,0.292546,3.8534,0
A,997,0,0.066293,0,64,7,3737600,31635.24,1460,128,0.219171,3.5902,0
B,4388,0,0.08379,1,51,10,28960,8895.255,1460,4,0.186164,3.8494,0
A,808,0,0.005687,0,64,7,3737600,66148.95,1460,128,0.012411,3.5007,0
B,6276,0,0.007822,1,56,10,33553920,1494726,1460,512,0.015986,3.9986,0
A,0,0,0,65535,64,0,0,0,0,1,0.000013,0,0
B,30,30,0,65535,52,1,2078,2078,0,1,0,3.8152,0
A,0,0,0,65535,64,0,0,0,0,1,0.000019,0,0
B,61,61,0,65535,51,1,2078,2078,0,1,0,3.9243,0
A,0,0,0,65535,64,0,0,0,0,1,0.000012,0,0
B,61,61,0,65535,51,1,2078,2078,0,1,0,3.9413,0
A,808,0,0.212216,1,64,7,3737600,145367.4,1460,128,0.651785,3.4209,0
B,4103,0,0.268038,1,44,8,43356160,1790850,1460,1024,0.526518,3.9981,0
A,1189,0,0.087902,1,64,9,3737600,114986.5,1460,128,0.009153,3.6328,0
B,4618,0,0.084519,1,47,10,1868800,63909.75,1460,128,0.261175,3.8875,0
A,868,0,0.084863,0,64,11,3737600,2931036,1460,128,0.012718,3.4223,0
B,11143,0,0.080153,1,44,10,12960,7459.881,1452,1,0.27445,3.7005,0
A,0,0,0,65535,64,0,0,0,0,1,0.000007,0,0
B,0,0,0,65535,40,1,7300,7300,0,1,0,0,0
A,868,0,0.086022,0,64,11,3737600,2933240,1460,128,0.005089,3.4167,0
B,11143,0,0.07805,1,44,10,12960,7459.881,1452,1,0.288831,3.7012,0
A,868,0,0.081023,0,64,15,3737600,2951497,1460,128,0.007967,3.3923,0
B,14047,0,0.072942,1,44,13,12960,7338.388,1452,1,0.291368,3.5994,0
A,868,0,0.083518,0,64,14,3737600,2948728,1460,128,0.008873,3.4137,0
B,14047,0,0.077599,1,44,12,12960,7354.839,1452,1,0.287661,3.6499,0
A,808,0,0.027225,1,64,6,3737600,253054.6,1460,128,0.003545,3.4485,0
B,4071,0,0.02693,1,53,6,14950400,2538578,1460,512,0.07104,3.9989,0
A,808,0,0.027362,1,64,7,3737600,189021.4,1460,128,0.003639,3.399,0
B,4071,0,0.026465,1,53,7,14950400,1786312,1460,512,0.070581,3.9984,0
A,808,0,0.02923,1,64,6,3737600,177138.2,1460,128,0.005195,3.4306,0
B,3816,0,0.02923,1,53,5,14950400,3613608,1460,512,0.072435,3.9958,0
A,2470,0,16.33962,1,64,43,3737600,39284.41,1460,128,59.20539,3.9108,0
B,3341,0,16.22154,1,122,45,15409152,44801.15,1380,256,4.280098,3.9847,0
A,0,0,0,65535,64,0,0,0,0,1,0.000008,0,0
B,0,0,0,65535,41,1,7300,7300,0,1,0,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.000011,0,0
B,0,0,0,65535,41,1,7300,7300,0,1,0,0,0
A,0,0,0.000039,0,64,0,0,0,0,1,0.000009,0,0
B,0,0,0.00004,65535,40,1,7300,7300,0,1,0.000104,0,0
A,1191,0,0.908721,0,64,14,3737600,16443.56,1460,128,4.435347,3.0533,0
B,8237,0,1.037425,1,47,17,262144,30875.26,1452,32,0.26661,3.8464,0
A,674,0,1.118023,0,64,15,3737600,23507,1460,128,5.328346,3.168,0
B,8291,0,1.204298,1,47,18,262144,30713.48,1452,32,0.266922,3.8464,0
A,674,0,1.075411,0,64,17,3737600,21364.52,1460,128,5.33942,3.1544,0
B,8291,0,1.155737,1,47,20,262144,30520.96,1452,32,0.266904,3.8505,0
A,674,0,1.111144,0,64,13,3737600,27867.23,1460,128,5.080949,3.1681,0
B,8237,0,1.214989,1,47,16,262144,31106.37,1452,32,0.31615,3.8492,0
A,800,0,0.820852,0,64,16,3737600,14955.16,1460,128,4.175171,3.2799,0
B,8291,0,0.919889,1,47,19,262144,30520.96,1452,32,0.27883,3.8467,0
A,0,0,0,65535,64,0,0,0,0,1,0.000019,0,0
B,0,0,0,65535,42,1,948,948,0,1,0,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.00001,0,0
B,0,0,0,65535,38,1,948,948,0,1,0,0,0
A,808,0,0.090841,1,64,9,3737600,92613.77,1460,128,0.003835,3.4793,0
B,4857,0,0.077493,0,46,14,8388480,152712,1340,128,0.244235,3.998,0
A,0,0,0,65535,64,0,0,0,0,1,0.000017,0,0
B,31,31,0,65535,38,1,948,948,0,1,0,3.3475,0
A,868,0,0.092932,1,64,12,3737600,4193661,1460,128,0.006827,3.3976,0
B,11107,0,0.086068,1,44,9,12960,7459.881,1452,1,0.300285,3.6505,0
A,0,0,0,65535,64,0,0,0,0,1,0.000017,0,0
B,38,38,0,65535,41,1,7300,7300,0,1,0,3.8939,0
A,868,0,0.084741,1,64,7,3737600,135467.4,1460,128,0.050263,3.4209,0
B,7507,0,0.091404,1,41,7,3737600,446501.3,1452,512,0.246443,3.6755,0
A,868,0,0.08839,0,64,13,3737600,2945847,1460,128,0.008654,3.4009,0
B,17968,0,0.079575,1,44,12,12960,7378.342,1452,1,0.300151,3.6984,0
A,868,0,0.085836,0,64,14,3737600,2948184,1460,128,0.015583,3.3879,0
B,17965,0,0.079964,1,44,13,12960,7354.839,1452,1,0.298478,3.6486,0
A,0,0,0.000083,0,64,0,0,0,0,1,0.000014,0,0
B,0,0,0.000087,1,41,2,7300,7300,0,1,0.000233,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.000008,0,0
B,0,0,0,65535,41,1,15,15,0,1,0,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.00002,0,0
B,0,0,0,65535,40,1,7300,7300,0,1,0,0,0
A,0,0,0.000003,0,64,0,0,0,0,1,0.000019,0,0
B,0,0,0.000009,1,41,2,7300,7300,0,1,0.000007,0,0
A,705,0,1.044758,0,64,11,3737600,30263.13,1460,128,4.811497,3.1558,0
B,4332,0,1.205065,1,47,13,262144,31908.17,1452,32,0.341851,3.8464,0
A,0,0,0,65535,64,0,0,0,0,1,0.000017,0,0
B,38,38,0,65535,41,1,7300,7300,0,1,0,3.7739,0
A,808,0,0.033926,0,64,7,3737600,64834.35,1460,128,0.007037,3.4312,0
B,4071,0,0.035363,1,53,9,14950400,891482.6,1460,512,0.085444,3.998,0
A,808,0,0.032412,0,64,6,3737600,123996.8,1460,128,0.019217,3.4375,0
B,4071,0,0.036516,1,53,7,14950400,1786528,1460,512,0.085068,3.999,0
A,808,0,0.032623,0,64,6,3737600,123996.8,1460,128,0.016793,3.4121,0
B,4071,0,0.036507,1,53,7,14950400,1786528,1460,512,0.085356,3.9979,0
A,674,0,0.987634,0,64,14,3737600,26006.42,1460,128,4.616445,3.1563,0
B,4332,0,1.092484,1,43,17,262144,30875.26,1452,32,0.350151,3.8215,0
A,808,0,0.033051,0,64,7,3737600,92620.5,1460,128,0.022948,3.4651,0
B,4071,0,0.039694,1,53,8,14950400,1259942,1460,512,0.085017,3.9982,0
A,808,0,0.03343,0,64,7,3737600,92620.5,1460,128,0.025961,3.4532,0
B,4071,0,0.040203,1,53,8,14950400,1259942,1460,512,0.085155,3.9985,0
A,808,0,0.038403,1,64,7,3737600,189674.6,1460,128,0.004509,3.4359,0
B,4125,0,0.035472,1,54,11,43356160,1266497,1460,1024,0.092567,3.9987,0
A,808,0,0.037797,1,64,7,3737600,189674.6,1460,128,0.009002,3.4515,0
B,4125,0,0.036126,1,54,11,43356160,1266497,1460,1024,0.092019,3.998,0
A,808,0,0.038069,1,64,7,3737600,144851.3,1460,128,0.002889,3.4414,0
B,4067,0,0.034552,1,54,12,43356160,899450.5,1460,1024,0.092466,3.998,0
A,0,0,0,65535,64,0,0,0,0,1,0.000018,0,0
B,0,0,0,65535,53,1,62,62,0,1,0,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.000024,0,0
B,0,0,0,65535,34,1,948,948,0,1,0,0,0
A,808,0,0.033995,0,64,7,3737600,65773.96,1460,128,0.006151,3.4718,0
B,5653,0,0.034771,1,53,9,14950400,891482.6,1460,512,0.086918,3.9988,0
