dir,numBytesSnt,minPktSz,stdIAT,ipMindIPID,ipMaxTTL,tcpPSeqCnt,tcpInitWinSz,tcpAveWinSz,tcpMSS,tcpWS,tcpRTTAckTripMax,entropy,class
A,1402,0,18.83842,0,64,17,3737600,22414.73,1460,128,58.98682,3.8953,0
B,4777,0,20.8425,1,53,16,177930240,625490,1460,4096,0.038547,3.8918,0
A,1220,0,19.93113,0,64,14,3737600,26409.42,1460,128,58.79051,3.5529,0
B,4364,0,21.36614,1,53,15,177930240,878762,1460,4096,0.030521,3.8991,0
A,2482,0,4.257936,1,64,17,3737600,52727.68,1460,128,11.23624,3.8174,0
B,9879,0,4.550855,1,234,12,6872832,56690.79,1460,256,8.332688,3.9163,0
A,1489,0,19.85163,0,64,14,3737600,27314.98,1460,128,58.78594,3.9036,0
B,4854,0,18.8943,1,49,21,3706880,14769.17,1460,256,0.067058,3.8866,0
A,3475,0,17.14972,0,64,23,3737600,29447.45,1460,128,58.79897,3.5413,0
B,9958,0,18.60926,1,58,23,14827520,43986.9,1460,512,0.345185,3.9009,0
A,1602,0,17.47535,1,64,23,3737600,76739.18,1460,128,58.79082,3.7323,0
B,19620,0,18.39525,1,122,24,15409152,67686.49,1380,256,0.055666,3.999,0
A,1236,0,18.28266,1,64,20,3737600,72459.24,1460,128,58.79373,3.576,0
B,20412,0,18.64424,1,246,23,7413760,35136.03,1460,256,0.022264,3.9068,0
A,1597,0,18.30086,1,64,20,3737600,55056.23,1460,128,58.78675,3.5815,0
B,6700,0,20.07999,1,229,19,6872832,42279.73,1460,256,0.070006,3.8934,0
A,1165,0,16.94694,1,64,26,3737600,111267.8,1460,128,58.79997,3.6434,0
B,39753,0,16.52666,1,59,31,29900800,33441.06,1400,1024,0.016659,3.9989,0
A,1731,0,14.55531,1,64,37,3737600,85033.77,1460,128,58.79043,3.9237,0
B,27150,0,16.01908,1,122,31,15409152,65692.92,1380,256,0.035334,3.9924,0
A,1301,0,18.89585,1,64,18,3737600,46451.25,1460,128,58.78822,3.5812,0
B,4561,0,21.3339,1,122,15,15409152,136294.4,1380,256,0.093898,3.8932,0
A,1530,0,19.9594,1,64,15,3737600,47944.81,1460,128,58.80008,3.7732,0
B,4404,0,22.72503,1,59,13,29900800,446065,1400,1024,0.024459,3.9984,0
A,1456,0,11.799,1,64,61,3737600,308759.4,1460,128,58.77596,3.936,0
B,285801,0,9.338141,1,54,107,7413760,33024,1460,256,0.040259,3.9989,0
A,1145,0,4.634106,1,64,17,3737600,41982.21,1460,128,11.23545,3.6411,0
B,5401,0,4.734005,1,229,8,6872832,51920.93,1460,256,7.307935,3.9514,0
A,2548,0,15.38303,1,64,35,3737600,112350.8,1460,128,58.80806,3.8207,0
B,36758,0,15.76407,1,122,35,15409152,65831.45,1380,256,0.074958,3.9976,0
A,1351,0,4.839878,1,64,18,3737600,33665.57,1460,128,10.22112,3.7176,0
B,5671,0,4.749428,1,55,10,3706880,35669.6,1460,128,0.023494,3.8824,0
A,1941,0,13.4455,1,64,49,3737600,121929,1460,128,58.35484,3.9093,0
B,44993,0,13.58807,1,122,49,15409152,68190.78,1380,256,0.047051,3.9949,0
A,2322,0,17.10836,1,64,26,3737600,49332.74,1460,128,58.95505,3.7101,0
B,5114,0,16.32577,1,122,32,15409152,66927.77,1380,256,0.115786,3.9981,0
A,3585,0,8.56203,1,64,133,3737600,226011.7,1460,128,58.83407,3.5777,0
B,282187,0,7.756113,1,122,167,15409152,74819.23,1380,256,0.081731,3.9993,0
A,1335,0,4.768181,1,64,16,3737600,24904.4,1460,128,10.21563,3.9111,0
B,581,0,4.65251,1,57,9,3706880,37470.89,1460,128,0.052137,3.9629,0
A,10559,0,11.96964,1,64,55,3737600,90433,1460,128,58.88942,3.9531,0
B,12235,0,11.54421,1,122,63,16776960,367665.1,1440,256,7.096254,3.9002,0
A,28377,0,4.39961,1,64,43,3737600,54266.8,1460,128,12.23237,3.9756,0
B,11362,0,4.591795,1,109,33,2097152,263424.6,1440,256,0.07148,3.9359,0
A,25263,0,4.439488,1,64,36,3737600,54261.26,1460,128,10.18548,3.9715,0
B,11362,0,4.404026,1,109,31,2097152,263425.2,1440,256,0.114954,3.944,0
A,33890,0,4.412104,1,64,41,3737600,55668.7,1460,128,10.23132,3.9867,0
B,12049,0,4.428583,1,109,35,2097152,263424.3,1440,256,0.076706,3.946,0
A,1068,0,4.836426,1,64,20,3737600,50771.59,1460,128,10.22481,3.6131,0
B,8881,0,4.823714,1,246,12,7413760,35351.19,1460,256,0.056838,3.876,0
A,835,0,0.018218,1,64,7,3737600,142379.2,1460,128,0.064787,3.3788,0
B,3664,0,0.027308,1,53,7,177930240,14700000,1460,4096,0.027259,3.8922,0
A,0,0,0.012156,53422,64,0,3737600,2616320,1460,128,0.000014,0,0
B,0,0,0,65535,122,1,15409152,15400000,1380,256,0.034367,0,0
A,8957,0,11.46381,1,64,68,3737600,76031.99,1460,128,58.9849,3.9205,0
B,11649,0,10.22999,1,122,92,15409152,92471.82,1380,256,0.114513,3.9971,0
A,779,0,1.590085,1,64,6,3737600,133371.6,1460,128,5.962055,3.8579,0
B,4584,0,1.828537,1,56,7,33553920,2898622,1460,512,0.018934,3.9989,0
A,779,0,1.424477,1,64,5,3737600,235361.1,1460,128,5.183189,3.8602,0
B,553,0,1.876623,1,55,5,3706880,913074.1,1460,128,0.072486,3.9553,0
A,779,0,1.629549,1,64,5,3737600,171338.3,1460,128,5.999395,3.8499,0
B,577,0,1.990122,1,55,5,3706880,648252.7,1460,128,0.254198,3.9697,0
A,674,0,1.588477,0,64,5,3737600,166510.2,1460,128,5.774649,3.1595,0
B,3153,0,1.931605,1,229,6,6872832,1180461,1460,256,0.031207,3.8693,0
A,599,0,1.420358,0,64,4,3737600,228519.6,1460,128,5.088145,3.0111,0
B,176,0,1.59915,1,234,7,6872832,833428.8,8961,256,0.073129,3.8488,0
A,599,0,1.419888,0,64,4,3737600,228519.6,1460,128,5.088249,3.0078,0
B,176,0,1.599243,1,229,7,6872832,833428.8,8961,256,0.071513,3.7952,0
A,2716,0,16.9513,1,64,27,3737600,49882.45,1460,128,58.89054,3.7158,0
B,4494,0,18.94599,1,234,23,6872832,35811.55,1460,256,0.042636,3.8922,0
A,2696,0,19.94857,1,64,15,3737600,47734.18,1460,128,58.8988,3.608,0
B,4156,0,23.33595,1,53,12,3706880,107363.2,1460,128,0.020978,3.8909,0
A,966,0,3.306748,1,64,45,3737600,226558.9,1460,128,10.13863,3.5309,0
B,114114,0,3.398721,1,50,38,8340480,45159.29,1460,128,3.398647,3.9914,0
A,1656,0,19.52261,1,64,24,3737600,55735.48,1460,128,58.91505,3.6705,0
B,11316,0,21.82899,1,246,21,7413760,39128.69,1460,256,0.099466,3.8869,0
A,2981,0,19.23146,1,64,25,3737600,46541.37,1460,128,58.97184,3.5956,0
B,4768,0,21.777,1,60,21,3604480,38179.27,1420,128,0.04613,3.9028,0
A,1194,0,8.11827,1,64,19,3737600,116849.7,1460,128,0.003801,3.6088,0
B,45823,0,7.527922,1,54,25,3706880,23071.07,1460,128,39.99123,3.8978,0
A,36747,0,4.691713,0,64,536,3737600,228354.3,1460,128,58.89465,3.6589,0
B,1141534,0,4.413251,1,54,608,3706880,158560.9,1460,128,0.30501,3.9286,0
A,1174,0,6.92067,1,64,28,3737600,113652.6,1460,128,0.001638,3.8936,0
B,42727,0,7.380626,1,54,23,3706880,23103.01,1460,128,39.89482,3.9943,0
A,2037,0,17.59798,1,64,34,3737600,61723.36,1460,128,58.84523,3.5817,0
B,22438,0,20.11884,1,57,26,3706880,32600.56,1460,128,0.088378,3.8727,0
A,1758,0,18.25015,1,64,19,3737600,73915.34,1460,128,58.90036,3.28,0
B,19956,0,19.31936,1,246,21,7413760,38133.61,1460,256,0.017926,3.8988,0
A,2163,0,19.30297,1,64,17,3737600,46051.81,1460,128,58.88909,3.8326,0
B,5359,0,20.91958,1,58,17,5560320,67126.38,1460,128,0.056831,3.9168,0
A,1706,0,18.87221,1,64,18,3737600,35656.18,1460,128,58.88856,3.8856,0
B,1432,0,20.05541,1,122,19,15409152,90958.05,1380,256,0.054996,3.9519,0
A,2024,0,16.93074,1,64,25,3737600,59173.8,1460,128,58.88814,3.5851,0
B,8180,0,19.34549,1,234,21,6872832,39724.62,1460,256,0.038773,3.8888,0
A,1184,0,4.685232,1,64,12,3737600,55690.34,1460,128,10.21226,3.6371,0
B,4442,0,4.760323,1,234,9,6872832,97754.1,1460,256,10.03743,3.9313,0
A,2817,0,4.331259,1,64,18,3737600,52519.26,1460,128,10.21177,3.7938,0
B,10821,0,4.638482,1,234,11,6872832,65088.89,1460,256,9.457655,3.9647,0
A,868,0,0.085803,1,64,7,3737600,132033.7,1460,128,0.022835,3.4243,0
B,5068,0,0.083352,1,48,7,14827520,1249138,1460,512,0.240207,3.8986,0
A,868,0,0.089247,1,64,7,3737600,132535.9,1460,128,0.023532,3.4294,0
B,5068,0,0.092216,1,48,7,14827520,1771404,1460,512,0.249007,3.899,0
A,868,0,0.086874,1,64,7,3737600,132535.9,1460,128,0.021986,3.4182,0
B,5068,0,0.086413,1,49,7,14827520,1771404,1460,512,0.242109,3.9004,0
A,868,0,0.086911,1,64,8,3737600,102624.1,1460,128,0.023621,3.4493,0
B,5068,0,0.088567,1,48,7,14827520,1249138,1460,512,0.2425,3.8961,0
A,0,0,0,65535,64,0,0,0,0,1,0.000016,0,0
B,0,0,0,65535,49,1,61,61,0,1,0,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.000008,0,0
B,0,0,0,65535,48,1,61,61,0,1,0,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.000016,0,0
B,0,0,0,65535,48,1,61,61,0,1,0,0,0
A,610,0,0.156991,0,64,4,3737600,232095.1,1460,128,0.002635,3.0595,0
B,4934,0,0.16552,1,45,6,14950400,2538270,1444,512,0.522547,3.8977,0
A,0,0,0,65535,64,0,0,0,0,1,0.000014,0,0
B,0,0,0,65535,45,1,60,60,0,1,0,0,0
A,868,0,0.109613,1,64,10,3737600,93793.48,1460,128,0.005753,3.4026,0
B,5039,0,0.11083,1,44,8,14827520,883916.4,1460,512,0.275577,3.8929,0
A,868,0,0.096184,1,64,8,3737600,145015.9,1460,128,0.003598,3.4418,0
B,5039,0,0.09375,1,48,8,14827520,1249608,1460,512,0.233641,3.8991,0
A,868,0,0.161917,1,64,8,3737600,113991.1,1460,128,0.488463,3.4296,0
B,5039,0,0.206104,1,49,8,14827520,884095.4,1460,512,0.427551,3.9007,0
A,10815,0,11.52764,1,64,60,3737600,103326.9,1460,128,58.90144,3.204,0
B,27951,0,12.83722,1,56,51,33553920,174937.7,1460,512,7.03429,3.9977,0
A,0,0,0.085149,51228,64,0,3737600,2616320,1460,128,0.000022,0,0
B,0,0,0,65535,46,1,3706880,3706880,1460,128,0.240816,0,0
A,1688,0,0.18684,1,64,22,3737600,4831194,1460,128,0.735748,3.7376,0
B,5968,0,0.275177,1,45,15,12960,19356.73,1452,1,0.251668,3.8766,0
A,1329,0,1.295558,1,64,10,3737600,96087.05,1460,128,5.215866,3.706,0
B,5193,0,1.451204,1,45,10,14950400,443492.8,1444,512,0.269584,3.8977,0
A,835,0,0.005533,0,64,7,3737600,64403.34,1460,128,0.009499,3.4035,0
B,4256,0,0.006461,1,59,9,29900800,1753343,1400,1024,0.019851,3.8864,0
A,868,0,0.227929,1,64,8,3737600,145015.9,1460,128,0.005725,3.4231,0
B,5068,0,0.109237,1,48,7,14827520,1771619,1460,512,0.270856,3.9045,0
A,0,0,0,65535,64,0,0,0,0,1,0.000014,0,0
B,0,0,0,65535,46,1,3706880,3706880,1460,128,0,0,0
A,868,0,0.222514,1,64,8,3737600,145015.9,1460,128,0.00358,3.4039,0
B,5039,0,0.107425,1,48,7,14827520,1771770,1460,512,0.264363,3.9,0
A,1609,0,0.397435,0,64,7,3737600,53330.29,1460,128,2.472131,3.702,0
B,3756,0,0.808517,1,46,8,3706880,333755.7,1460,128,0.263921,3.9053,0
A,0,0,0.36177,5494,64,0,3737600,2616320,1460,128,0.000017,0,0
B,0,0,0,65535,59,1,29900800,29900000,1400,1024,1.023222,0,0
A,0,0,0.363188,9782,64,0,3737600,2616320,1460,128,0.000008,0,0
B,0,0,0,65535,59,1,29900800,29900000,1400,1024,1.027242,0,0
A,0,0,0.363846,53376,64,0,3737600,2616320,1460,128,0.000008,0,0
B,0,0,0,65535,59,1,29900800,29900000,1400,1024,1.029104,0,0
A,0,0,0.366935,46696,64,0,3737600,2616320,1460,128,0.00002,0,0
B,0,0,0,65535,59,1,29900800,29900000,1400,1024,1.037829,0,0
A,0,0,0.373526,44445,64,0,3737600,2616320,1460,128,0.00002,0,0
B,0,0,0,65535,59,1,29900800,29900000,1400,1024,1.05647,0,0
A,0,0,0.377946,61211,64,0,3737600,2616320,1460,128,0.000016,0,0
B,0,0,0,65535,59,1,29900800,29900000,1400,1024,1.068977,0,0
A,0,0,0,65535,64,0,0,0,0,1,0.000018,0,0
B,236,236,0,65535,46,1,244,244,0,1,0,3.9917,0
A,994,0,0.02458,1,64,6,3737600,187819,1460,128,0.097056,3.5238,0
B,4121,0,0.032576,1,49,8,3706880,223725.2,1460,256,0.050746,3.8933,0
A,756,0,1.354319,1,64,5,3737600,335557.3,1460,128,4.527815,3.8615,0
B,256,0,1.555008,1,48,6,11120640,1906316,1460,256,0.26426,3.9,0
A,621,0,1.296089,1,64,9,3737600,117672.4,1460,128,5.036793,3.1585,0
B,5379,0,1.534847,1,48,8,11120640,683058.9,1460,256,0.24181,3.9988,0
A,627,0,1.443609,1,64,5,3737600,335557.3,1460,128,4.59194,3.7508,0
B,156,0,1.579643,1,48,6,14950400,2538270,1460,512,0.276071,3.7862,0
A,627,0,1.464196,1,64,5,3737600,335557.3,1460,128,4.678885,3.7418,0
B,156,0,1.612307,1,48,6,14950400,2538270,1460,512,0.514254,3.7936,0
A,627,0,1.467061,1,64,5,3737600,335557.3,1460,128,4.652061,3.7366,0
B,156,0,1.606459,1,49,6,14950400,2538270,1460,512,0.303504,3.792,0
A,627,0,1.442424,1,64,5,3737600,335557.3,1460,128,4.825242,3.7278,0
B,156,0,1.652614,1,48,6,14950400,2538270,1460,512,0.276194,3.7943,0
A,1664,0,0.018432,1,64,7,3737600,187362.4,1460,128,0.0803,3.8302,0
B,5123,0,0.094393,6888,243,7,32768,22566.48,1460,4,0.300574,3.8463,0
A,1176,0,2.912959,1,64,6,3737600,252631.7,1460,128,0.006581,3.6681,0
B,3892,0,2.883941,1,46,8,3706880,233612.5,1460,128,9.999797,3.9081,0
A,1150,0,2.690961,1,64,8,3737600,144793.5,1460,128,0.065115,3.6214,0
B,4163,0,2.988603,1,46,7,3706880,324327.2,1460,128,9.999581,3.9197,0
A,1961,0,4.328389,1,64,38,3737600,115788.8,1460,128,10.22113,3.7452,0
B,68018,0,4.513598,1,55,25,3706880,33286.74,1460,128,0.06115,3.998,0
A,1156,0,4.801098,0,64,18,3737600,17815.29,1460,128,10.22091,3.9355,0
B,3117,0,4.618653,1,55,9,3706880,37724.25,1460,128,0.242477,3.9976,0
A,7598,0,19.02448,0,64,25,3737600,23417.42,1460,128,58.99897,3.8617,0
B,5119,0,21.39736,1,36,22,6872832,52052.17,1460,256,0.06721,3.9981,0
A,2791,0,4.301631,0,64,34,3737600,74368.55,1460,128,11.24919,3.8542,0
B,58960,0,4.423551,1,56,31,33553920,151572.4,1460,512,9.359302,3.999,0
A,2072,0,4.471227,1,64,32,3737600,84197.87,1460,128,10.22113,3.7508,0
B,44089,0,4.595944,1,55,23,3706880,33297.03,1460,128,0.236879,3.9991,0
A,1821,0,4.721074,1,64,21,3737600,35584.25,1460,128,10.22109,3.7614,0
B,8851,0,4.794718,1,55,15,3706880,32956,1460,128,0.047253,3.9976,0
A,2107,0,4.645894,1,64,26,3737600,56380.67,1460,128,10.25298,3.7739,0
B,23088,0,4.725803,1,55,18,3706880,33395.21,1460,128,0.224023,3.9966,0
A,1656,0,4.778729,1,64,20,3737600,36708.8,1460,128,10.21611,3.7958,0
B,6986,0,4.790102,1,55,13,3706880,33687.35,1460,128,0.031272,3.9072,0
A,835,0,0.006642,1,64,8,3737600,143416.2,1460,128,0.006567,3.3967,0
B,4256,0,0.007234,1,59,8,29900800,2491172,1400,1024,0.019461,3.8876,0
A,835,0,0.00673,1,64,8,3737600,143416.2,1460,128,0.012559,3.3887,0
B,4256,0,0.009064,1,59,8,29900800,2491172,1400,1024,0.02015,3.8883,0
A,835,0,0.006162,1,64,8,3737600,143416.2,1460,128,0.01366,3.4063,0
B,4256,0,0.008767,1,59,8,29900800,2491172,1400,1024,0.020177,3.8903,0
A,835,0,0.006944,1,64,8,3737600,143416.2,1460,128,0.014076,3.4168,0
B,4256,0,0.008502,1,59,8,29900800,2491172,1400,1024,0.020804,3.8862,0
A,2838,0,2.343019,1,64,21,3737600,69617.03,1460,128,7.34948,3.938,0
B,18711,0,2.415212,1,49,21,262144,13975.77,1452,32,9.999928,3.8027,0
A,1896,0,0.673409,1,64,9,3737600,63211.73,1460,128,2.849162,3.0043,0
B,3520,0,0.860206,0,46,7,3706880,462651.8,1460,128,0.338888,3.8905,0
A,4948,0,18.54665,1,64,28,3737600,51933.6,1460,128,58.94767,3.6269,0
B,6243,0,20.15036,1,48,26,3706880,45458.64,1440,128,0.059347,3.8798,0
A,968,0,2.72692,1,64,34,3737600,137979.1,1460,128,10.19337,3.5873,0
B,50298,0,2.712271,1,48,34,11120640,32091.18,1460,256,3.166278,3.9983,0
A,1316,0,2.919415,1,64,29,3737600,129265.6,1460,128,10.14362,3.7274,0
B,47720,0,2.974689,1,48,27,11120640,32967.87,1460,256,4.359489,3.9989,0
A,1670,0,2.336323,1,64,51,3737600,184764.5,1460,128,10.07713,3.7453,0
B,105201,0,2.225418,1,48,57,11120640,33509.83,1460,256,4.41513,3.9991,0
A,1663,0,2.299999,1,64,53,3737600,175265.1,1460,128,10.2183,3.7394,0
B,81092,0,2.408457,1,48,47,11120640,33510.14,1460,256,4.084731,3.9982,0
A,2009,0,2.196815,1,64,58,3737600,247972.2,1460,128,11.25166,3.7228,0
B,106314,0,2.177958,1,48,63,11120640,34227.13,1460,256,2.537776,3.9976,0
A,2819,0,1.368065,1,64,162,3737600,392517.2,1460,128,11.05021,3.7642,0
B,361040,0,1.359187,1,48,176,11120640,34944,1460,256,2.69199,3.9989,0
A,1417,0,7.93845,1,64,20,3737600,72110.48,1460,128,0.584443,3.6139,0
B,18980,0,8.117012,1,56,21,3706880,24627.8,1460,128,39.97483,3.9009,0
A,792,0,0.016598,0,64,5,3737600,117451.6,1460,128,0.01166,3.4221,0
B,4376,0,0.015257,1,122,7,15409152,1867756,1380,256,0.05566,3.9988,0
A,0,0,0.012302,39894,64,0,3737600,2616320,1460,128,0.000017,0,0
B,0,0,0,65535,122,1,15409152,15400000,1380,256,0.034777,0,0
A,1374,0,4.436911,1,64,15,3737600,50306.21,1460,128,10.0235,3.6623,0
B,5368,0,4.532055,1,44,9,1853440,20352.93,1460,128,3.121083,3.9137,0
A,792,0,0.015034,0,64,5,3737600,167787.9,1460,128,0.023717,3.4643,0
B,4377,0,0.014456,3,122,6,15409152,2641452,1380,256,0.055337,3.9987,0
A,868,0,0.017122,0,64,8,3737600,34948.73,1460,128,0.021744,3.4232,0
B,5675,0,0.020553,1,229,10,6872832,222283.2,1460,256,0.068294,3.8795,0
A,839,0,0.005864,0,64,5,3737600,164423.1,1460,128,0.009088,3.8214,0
B,247,0,0.008626,1,58,7,14827520,1771875,1460,512,0.0161,3.8861,0
A,839,0,0.005967,0,64,5,3737600,164423.1,1460,128,0.01163,3.8126,0
B,247,0,0.008993,1,58,7,14827520,1771875,1460,512,0.01615,3.8884,0
A,1848,0,4.094432,1,64,23,3737600,62087.68,1460,128,11.03215,3.8338,0
B,20320,0,4.397286,1,45,14,1853440,13483.19,1460,128,2.539102,3.9093,0
A,792,0,0.010965,1,64,10,3737600,98364.49,1460,128,0.013921,3.4045,0
B,7070,0,0.014141,1,59,11,14950400,452686.2,1460,512,0.027531,3.9991,0
A,792,0,0.011016,1,64,9,3737600,119108.2,1460,128,0.017953,3.3991,0
B,7070,0,0.014809,1,59,10,14950400,633305.1,1460,512,0.027204,3.9987,0
A,1096,0,2.047986,1,64,6,3737600,252602.9,1460,128,0.00392,3.6253,0
B,3886,0,2.180183,1,49,6,14827520,1762506,1460,512,6.999867,3.912,0
A,792,0,0.01744,1,64,7,3737600,188024.7,1460,128,0.004145,3.4095,0
B,4377,0,0.013525,1,122,6,15409152,2641452,1380,256,0.055955,3.9986,0
A,792,0,0.017323,1,64,8,3737600,142261.8,1460,128,0.006739,3.4683,0
B,3852,0,0.014528,1,122,7,15409152,1867605,1380,256,0.057122,3.998,0
A,1282,0,19.13094,1,64,17,3737600,53011.35,1460,128,58.62971,3.4016,0
B,7954,0,20.38305,1,122,17,15409152,99172.42,1380,256,0.05625,3.9982,0
A,1236,0,15.19803,1,64,33,3737600,106375.3,1460,128,58.6012,3.3895,0
B,36584,0,16.70121,1,122,29,15409152,63981.89,1380,256,0.056946,3.9971,0
A,1542,0,19.21971,1,64,18,3737600,36326.99,1460,128,58.37766,3.9115,0
B,1348,0,22.80019,1,122,12,15409152,276612.2,1380,256,0.236141,3.9832,0
A,868,0,0.005552,0,64,7,3737600,93015.05,1460,128,0.011546,3.4888,0
B,5422,0,0.006725,1,246,9,7413760,456377.2,1460,256,0.018962,3.8887,0
A,868,0,0.005738,0,64,8,3737600,71102.56,1460,128,0.010791,3.4891,0
B,5422,0,0.007633,1,246,10,7413760,328683.2,1460,256,0.017446,3.8846,0
A,0,0,0.386286,11025,64,0,3737600,2616320,1460,128,0.000012,0,0
B,0,0,0,65535,246,1,7413760,7413760,1460,256,1.092569,0,0
A,2979,0,16.34053,1,64,42,3737600,41579.17,1460,128,58.9756,3.8485,0
B,3248,0,17.56426,1,122,37,15409152,44819.93,1380,256,4.533812,3.9896,0
A,981,0,4.77638,1,64,24,3737600,86652.18,1460,128,10.22767,3.8753,0
B,28231,0,4.828064,1,48,17,14950400,33144.3,1460,512,0.236641,3.9993,0
A,1717,0,4.465937,1,64,35,3737600,181692.1,1460,128,11.04149,3.7142,0
B,74110,0,4.637962,1,49,26,14950400,33844.89,1460,512,0.237339,3.8979,0
A,1703,0,4.645578,1,64,29,3737600,118292.1,1460,128,10.20349,3.716,0
B,43097,0,4.750339,1,49,20,14950400,33243.34,1460,512,0.236513,3.898,0
A,1703,0,4.329053,1,64,39,3737600,142680,1460,128,11.02683,3.723,0
B,56805,0,4.621167,1,49,20,14950400,32805.16,1460,512,0.240259,3.8982,0
A,1335,0,4.271954,1,64,43,3737600,166695.3,1460,128,10.24936,3.9191,0
B,68404,0,4.318674,1,49,33,14950400,32769.53,1460,512,0.250604,3.9993,0
A,1335,0,4.744884,1,64,29,3737600,101447.1,1460,128,11.26653,3.9097,0
B,34618,0,4.987221,0,49,16,14950400,34166.72,1460,512,0.263922,3.999,0
A,1349,0,4.310774,1,64,38,3737600,139848.5,1460,128,12.06229,3.7051,0
B,52302,0,4.823511,1,48,19,14950400,32883.1,1460,512,1.112049,3.8967,0
A,996,0,4.777765,1,64,25,3737600,59144.19,1460,128,10.24997,3.5301,0
B,14819,0,4.85922,1,48,11,14950400,35826.51,1460,512,0.953201,3.9587,0
A,1349,0,4.242261,1,64,44,3737600,146979.9,1460,128,10.25459,3.7045,0
B,54607,0,4.406647,1,49,31,14950400,32772.55,1460,512,0.252549,3.8913,0
A,1812,0,4.046161,1,64,49,3737600,124006.7,1460,128,11.2591,3.7231,0
B,59044,0,4.386025,0,49,28,14950400,32769.58,1460,512,0.264298,3.8798,0
A,1357,0,3.915139,1,64,54,3737600,146553.7,1460,128,11.03289,3.712,0
B,63267,0,4.3091,1,49,30,14950400,32768.35,1460,512,0.496331,3.8833,0
A,1349,0,4.10481,1,64,51,3737600,149720.2,1460,128,10.24847,3.7298,0
B,65542,0,4.229395,1,48,29,14950400,32768.25,1460,512,0.520383,3.938,0
A,0,0,0,65535,64,0,3737600,3737600,1460,128,0,0,0
A,0,0,0.362234,1,64,0,3737600,3737600,1460,128,0,0,0
A,951,0,4.832106,1,64,18,3737600,34202.38,1460,128,10.22132,3.5846,0
B,6465,0,4.661824,1,55,9,3706880,37084.41,1460,128,0.021782,3.9988,0
A,1735,0,4.586089,1,64,13,3737600,52950.32,1460,128,10.21355,3.8264,0
B,3969,0,4.700586,1,235,9,6872832,98688.97,1460,256,9.041055,3.8694,0
A,1396,0,4.464104,1,64,16,3737600,50158.33,1460,128,10.21197,3.7333,0
B,6550,0,4.723796,1,228,9,6872832,98706.67,1460,256,10.03807,3.9047,0
A,1394,0,4.413755,1,64,17,3737600,48892.18,1460,128,10.21196,3.7164,0
B,6549,0,4.706588,1,228,10,6872832,78818.16,1460,256,10.03804,3.8812,0
A,1077,0,4.770683,0,64,17,3737600,16937.92,1460,128,11.24872,3.8922,0
B,841,0,4.615397,1,58,8,14827520,65650.2,1460,512,0.03613,3.989,0
A,1372,0,4.770452,0,64,20,3737600,23865.85,1460,128,10.22478,3.9241,0
B,7993,0,4.77581,1,58,13,14827520,38033.72,1460,512,0.029979,3.9982,0
A,1141,0,4.779522,1,64,23,3737600,63797.23,1460,128,11.23717,3.6436,0
B,14718,0,4.98472,1,246,13,7413760,34116.45,1460,256,0.029552,3.9059,0
A,599,0,1.389501,1,64,5,3737600,335557.3,1460,128,4.81011,3.0621,0
B,152,0,1.555791,1,223,7,524160,86462.27,1460,64,0.13737,3.8235,0
A,2353,0,17.18963,1,64,38,3737600,39277.88,1460,128,58.9755,3.9188,0
B,3248,0,17.03898,1,122,41,15409152,44806.84,1380,256,4.289834,3.9851,0
A,599,0,1.428769,1,64,5,3737600,3737600,1460,128,5.035366,3.0589,0
B,143,0,1.471248,1,245,9,14600,15149.99,1460,1,1.998143,3.817,0
A,17721,0,15.00125,0,64,50,3737600,40270.31,1460,128,58.37547,3.554,0
B,18927,0,16.40506,1,53,43,177930240,68305.64,1460,4096,0.182348,3.8947,0
A,1194,0,7.79862,1,64,21,3737600,119249.9,1460,128,0.042419,3.6429,0
B,45822,0,8.118798,1,59,21,3706880,24627.8,1460,128,39.95235,3.8938,0
A,988,0,4.805713,1,64,17,3737600,34094.98,1460,128,10.22104,3.5521,0
B,7129,0,4.651194,1,55,9,3706880,37084.41,1460,128,0.021871,3.9628,0
A,0,0,0,65535,64,0,3737600,3737600,1460,128,0,0,0
A,0,0,0,65535,64,0,3737600,3737600,1460,128,0,0,0
A,1641,0,19.84386,1,64,15,3737600,46679.64,1460,128,58.76728,3.5782,0
B,3589,0,21.67677,1,235,15,3436416,54258.06,1460,128,0.242723,3.8675,0
A,1233,0,19.22134,1,64,17,3737600,63907.42,1460,128,58.98554,3.9253,0
B,13662,0,19.62014,1,51,19,67107840,125151.2,1460,1024,0.061912,3.9985,0
A,0,0,0,65535,64,0,3737600,3737600,1460,128,0,0,0
B,0,0,0,65535,47,0,0,0,0,1,0.357097,0,0
A,0,0,0,65535,64,0,3737600,3737600,1460,128,0,0,0
B,0,0,0,65535,47,0,0,0,0,1,0.259727,0,0
A,7154,0,4.880127,1,64,392,3737600,775904.3,1460,128,58.74393,3.5918,0
B,694012,0,5.060708,1,44,322,14827520,49935.05,1460,512,0.302272,3.891,0
A,2618,0,13.13383,0,64,47,3737600,74395.8,1460,128,58.99439,3.6148,0
B,55969,0,15.1405,1,56,35,33553920,149566,1460,512,0.21999,3.9976,0
A,1272,0,19.86251,0,64,14,3737600,21381.38,1460,128,58.98899,3.8828,0
B,626,0,21.68789,1,55,15,14827520,133067.5,1460,512,0.064583,3.9574,0
